tRNA	RF00005	1JGO:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGP:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGP:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGP:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGQ:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGQ:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1JGQ:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1JJ2:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1K73:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1K8A:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1K9M:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1KC8:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1KD1:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1KQS:9|PDBID|CHAIN|SEQUENCE
Intron_gpII	RF00029	1KXK:A|PDBID|CHAIN|SEQUENCE
Metazoa_SRP	RF00017	1L9A:B|PDBID|CHAIN|SEQUENCE
Protozoa_SRP	RF01856	1L9A:B|PDBID|CHAIN|SEQUENCE
Bacteria_small_SRP	RF00169	1LNG:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1LS2:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1M1K:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1M90:B|PDBID|CHAIN|SEQUENCE
Metazoa_SRP	RF00017	1MFQ:A|PDBID|CHAIN|SEQUENCE
Protozoa_SRP	RF01856	1MFQ:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1MJ1:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1MJ1:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1ML5:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1ML5:b|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1MMS:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	1MMS:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1MMS:D|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	1MMS:D|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	1MVR:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1MVR:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1N77:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1N77:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1N78:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1N78:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1N8R:B|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	1N8X:A|PDBID|CHAIN|SEQUENCE
RNaseP_bact_b	RF00011	1NBS:A|PDBID|CHAIN|SEQUENCE
RNaseP_bact_b	RF00011	1NBS:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1NJI:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1NKW:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1NWX:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1NWY:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1O0B:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1O0C:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1OLN:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	1OLN:C|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	1P6V:B|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	1P6V:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1Q7Y:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1Q81:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1Q82:B|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1Q86:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1QA6:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1QA6:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QF6:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QRS:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QRT:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QRU:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QTQ:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QU2:T|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QU3:T|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1QVF:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1QVG:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QZA:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1QZB:B|PDBID|CHAIN|SEQUENCE
Intron_gpII	RF00029	1R2P:A|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1R2W:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	1R2W:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1R2X:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	1R2X:C|PDBID|CHAIN|SEQUENCE
Metazoa_SRP	RF00017	1RY1:A|PDBID|CHAIN|SEQUENCE
Protozoa_SRP	RF01856	1RY1:A|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1S72:9|PDBID|CHAIN|SEQUENCE
Gammaretro_CES	RF00374	1S9S:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1SER:T|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1SM1:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1SZ1:E|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1SZ1:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TN1:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TN2:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TRA:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TTT:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TTT:E|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1TTT:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1U0B:A|PDBID|CHAIN|SEQUENCE
Gammaretro_CES	RF00374	1U6P:B|PDBID|CHAIN|SEQUENCE
RNaseP_bact_a	RF00010	1U9S:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VFG:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VFG:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ4:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ5:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ6:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ7:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ8:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQ9:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQK:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQL:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQM:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQN:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQO:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VQP:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VTQ:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VVJ:QV|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VVJ:RB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VVJ:XV|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VVJ:YB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY4:AY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY4:BB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY4:CY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY4:DB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY5:AX|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY5:AY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY5:BB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY5:CX|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY5:CY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY5:DB|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY6:BB|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY6:DB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY7:AY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY7:BB|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1VY7:CY|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1VY7:DB|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1W2B:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1WZ2:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1WZ2:D|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	1X1L:A|PDBID|CHAIN|SEQUENCE
SSU_rRNA_archaea	RF01959	1X1L:A|PDBID|CHAIN|SEQUENCE
SSU_rRNA_eukarya	RF01960	1X1L:A|PDBID|CHAIN|SEQUENCE
SSU_rRNA_microsporidia	RF02542	1X1L:A|PDBID|CHAIN|SEQUENCE
Intron_gpI	RF00028	1X8W:A|PDBID|CHAIN|SEQUENCE
Intron_gpI	RF00028	1X8W:B|PDBID|CHAIN|SEQUENCE
Intron_gpI	RF00028	1X8W:C|PDBID|CHAIN|SEQUENCE
Intron_gpI	RF00028	1X8W:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1XBP:9|PDBID|CHAIN|SEQUENCE
s2m	RF00164	1XJR:A|PDBID|CHAIN|SEQUENCE
Intron_gpI	RF00028	1Y0Q:A|PDBID|CHAIN|SEQUENCE
Purine	RF00167	1Y26:X|PDBID|CHAIN|SEQUENCE
Purine	RF00167	1Y27:X|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1Y39:C|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1Y39:D|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1Y69:9|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1YFG:A|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YHQ:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YI2:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YIJ:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YIT:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YJ9:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YJN:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	1YJW:9|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	1YSH:B|PDBID|CHAIN|SEQUENCE
SSU_rRNA_archaea	RF01959	1YSH:B|PDBID|CHAIN|SEQUENCE
HIV_FE	RF00480	1Z2J:A|PDBID|CHAIN|SEQUENCE
Bacteria_small_SRP	RF00169	1Z43:A|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	1ZC8:A|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	1ZC8:Z|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1ZJW:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	1ZN1:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1ZO1:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1ZO3:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	1ZO3:B|PDBID|CHAIN|SEQUENCE
RNaseP_bact_a	RF00010	2A2E:A|PDBID|CHAIN|SEQUENCE
RNaseP_bact_b	RF00011	2A64:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2AKE:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2AZX:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2AZX:D|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2B57:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2BTE:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2BTE:E|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2BYT:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2BYT:E|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2CKY:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2CKY:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CSX:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CSX:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CT8:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CT8:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV0:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV0:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV1:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV1:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV2:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2CV2:D|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	2CZJ:B|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	2CZJ:D|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	2CZJ:F|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	2CZJ:H|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2D1A:A|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2D1A:B|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2D1B:A|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2D1B:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2D6F:E|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2D6F:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DER:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DER:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DET:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DEU:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DEU:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DLC:Y|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DR2:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DU3:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DU4:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DU5:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DU6:D|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DXI:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2DXI:D|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2EES:A|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2EET:A|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2EEU:A|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2EEV:A|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2EEW:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2FK6:R|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2FMT:C|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2FMT:D|PDBID|CHAIN|SEQUENCE
Purine	RF00167	2G9C:A|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2GCS:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2GCV:B|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2GDI:X|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2GDI:Y|PDBID|CHAIN|SEQUENCE
SAM	RF00162	2GIS:A|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2GM0:A|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2GM0:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	2GO5:9|PDBID|CHAIN|SEQUENCE
Metazoa_SRP	RF00017	2GO5:A|PDBID|CHAIN|SEQUENCE
Protozoa_SRP	RF01856	2GO5:A|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2H0S:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2H0W:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2H0X:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2H0Z:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2HO6:B|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2HO7:B|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOJ:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOK:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOL:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOM:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOO:A|PDBID|CHAIN|SEQUENCE
TPP	RF00059	2HOP:A|PDBID|CHAIN|SEQUENCE
IRES_Cripavirus	RF00458	2IL9:A|PDBID|CHAIN|SEQUENCE
IRES_Cripavirus	RF00458	2IL9:M|PDBID|CHAIN|SEQUENCE
Bacteria_small_SRP	RF00169	2IY3:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2IY5:T|PDBID|CHAIN|SEQUENCE
Bacteria_small_SRP	RF00169	2J28:8|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	2J28:A|PDBID|CHAIN|SEQUENCE
Metazoa_SRP	RF00017	2J37:A|PDBID|CHAIN|SEQUENCE
Protozoa_SRP	RF01856	2J37:A|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	2J37:Z|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	2J37:Z|PDBID|CHAIN|SEQUENCE
LSU_rRNA_eukarya	RF02543	2J37:Z|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	2JQ7:B|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	2JQ7:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2K4C:A|PDBID|CHAIN|SEQUENCE
K10_TLS	RF00207	2KE6:A|PDBID|CHAIN|SEQUENCE
TCV_H5	RF00500	2KRL:A|PDBID|CHAIN|SEQUENCE
K10_TLS	RF00207	2KUR:A|PDBID|CHAIN|SEQUENCE
K10_TLS	RF00207	2KUU:A|PDBID|CHAIN|SEQUENCE
K10_TLS	RF00207	2KUV:A|PDBID|CHAIN|SEQUENCE
K10_TLS	RF00207	2KUW:A|PDBID|CHAIN|SEQUENCE
Gammaretro_CES	RF00374	2L1F:A|PDBID|CHAIN|SEQUENCE
Gammaretro_CES	RF00374	2L1F:B|PDBID|CHAIN|SEQUENCE
mir-2985-2	RF02095	2L3J:B|PDBID|CHAIN|SEQUENCE
HIV_FE	RF00480	2L94:A|PDBID|CHAIN|SEQUENCE
GP_knot1	RF01073	2LC8:A|PDBID|CHAIN|SEQUENCE
U6	RF00026	2LKR:A|PDBID|CHAIN|SEQUENCE
U2	RF00004	2LKR:A|PDBID|CHAIN|SEQUENCE
Intron_gpII	RF00029	2LPS:A|PDBID|CHAIN|SEQUENCE
PrrB_RsmZ	RF00166	2MF0:G|PDBID|CHAIN|SEQUENCE
PrrB_RsmZ	RF00166	2MF1:G|PDBID|CHAIN|SEQUENCE
preQ1-II	RF01054	2MIY:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2MS0:B|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2MS1:B|PDBID|CHAIN|SEQUENCE
HIV-1_SL3	RF01381	2N1Q:A|PDBID|CHAIN|SEQUENCE
HIV-1_DIS	RF00175	2N1Q:A|PDBID|CHAIN|SEQUENCE
HIV-1_SD	RF01380	2N1Q:A|PDBID|CHAIN|SEQUENCE
U4	RF00015	2N7M:X|PDBID|CHAIN|SEQUENCE
IRES_Picorna_2	RF00210	2NBX:A|PDBID|CHAIN|SEQUENCE
IRES_Picorna_2	RF00210	2NC1:A|PDBID|CHAIN|SEQUENCE
IRES_Cripavirus	RF00458	2NOQ:A|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NQP:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NR0:E|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NR0:F|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NR0:G|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NR0:H|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2NRE:F|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2NZ4:P|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2NZ4:Q|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2NZ4:R|PDBID|CHAIN|SEQUENCE
glmS	RF00234	2NZ4:S|PDBID|CHAIN|SEQUENCE
tmRNA	RF00023	2OB7:A|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	2OM7:C|PDBID|CHAIN|SEQUENCE
SSU_rRNA_bacteria	RF00177	2OM7:D|PDBID|CHAIN|SEQUENCE
SSU_rRNA_archaea	RF01959	2OM7:D|PDBID|CHAIN|SEQUENCE
SSU_rRNA_microsporidia	RF02542	2OM7:D|PDBID|CHAIN|SEQUENCE
SSU_rRNA_eukarya	RF01960	2OM7:D|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	2OM7:I|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	2OM7:I|PDBID|CHAIN|SEQUENCE
LSU_rRNA_bacteria	RF02541	2OM7:J|PDBID|CHAIN|SEQUENCE
LSU_rRNA_archaea	RF02540	2OM7:J|PDBID|CHAIN|SEQUENCE
tRNA	RF00005	2OM7:M|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	2OTJ:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	2OTL:9|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	2QA4:9|PDBID|CHAIN|SEQUENCE
ykoK	RF00380	2QBZ:X|PDBID|CHAIN|SEQUENCE
5S_rRNA	RF00001	2QEX:9|PDBID|CHAIN|SEQUENCE
Hammerhead_3	RF00008	2QUS:A|PDBID|CHAIN|SEQUENCE
